# METADATA: {"sensorType": "EMG", "channels": [0, 1], "samplingRate": 512, "startTime": 1772452661691, "endTime": 1772452662743, "duration": 1}
timestamp,ch0,ch1
1772452673953,0.9260380268096924,-9.225604057312012
1772452673955,0.910775363445282,-8.53205680847168
1772452673957,0.8915727138519287,-7.712708950042725
1772452673959,0.868747353553772,-6.779806137084961
1772452673961,0.8426533341407776,-5.747276306152344
1772452673963,0.8136648535728455,-4.630525588989258
1772452673965,0.7821638584136963,-3.4462060928344727
1772452673967,0.7485389709472656,-2.211968183517456
1772452673969,0.7131867408752441,-0.9461982846260071
1772452673971,0.6765103936195374,0.3322559893131256
1772452673973,0.6389258503913879,1.6043665409088135
1772452673975,0.6008751392364502,2.851208209991455
1772452673977,0.5628128051757812,4.054239749908447
1772452673979,0.5251609086990356,5.195581912994385
1772452673981,0.48828035593032837,6.2582807540893555
1772452673983,0.45247650146484375,7.2265625
1772452673985,0.4180067181587219,8.086065292358398
1772452673987,0.38508307933807373,8.824056625366211
1772452673989,0.35387927293777466,9.429616928100586
1772452673991,0.32453832030296326,9.893808364868164
1772452673993,0.2971870005130768,10.209798812866211
1772452673995,0.27199554443359375,10.37297248840332
1772452673997,0.7131867408752441,-0.9461982846260071
1772452673999,0.6765103936195374,0.3322559893131256
1772452674001,0.6389258503913879,1.6043665409088135
1772452674003,0.6008751392364502,2.851208209991455
1772452674005,0.5628128051757812,4.054239749908447
1772452674007,0.5251609086990356,5.195581912994385
1772452674009,0.48828035593032837,6.2582807540893555
1772452674011,0.45247650146484375,7.2265625
1772452674013,0.4180067181587219,8.086065292358398
1772452674015,0.38508307933807373,8.824056625366211
1772452674017,0.35387927293777466,9.429616928100586
1772452674019,0.32453832030296326,9.893808364868164
1772452674021,0.2971870005130768,10.209798812866211
1772452674023,0.27199554443359375,10.37297248840332
1772452674025,0.24928037822246552,10.380990028381348
1772452674027,0.22953535616397858,10.233826637268066
1772452674029,0.21337014436721802,9.933770179748535
1772452674031,0.20146942138671875,9.485386848449707
1772452674033,0.1945396512746811,8.895451545715332
1772452674035,0.19316451251506805,8.172847747802734
1772452674037,0.19767679274082184,7.328428745269775
1772452674039,0.2081795632839203,6.374861240386963
1772452674041,0.22468475997447968,5.326431751251221
1772452674043,0.24723629653453827,4.198831081390381
1772452674045,0.27592164278030396,3.0089213848114014
1772452674047,0.31076598167419434,1.7744828462600708
1772452674049,0.35158899426460266,0.5139456391334534
1772452674051,0.39793145656585693,-0.7538840174674988
1772452674053,0.44910892844200134,-2.010106325149536
1772452674055,0.5043581128120422,-3.236009359359741
1772452674057,0.5629768371582031,-4.413349151611328
1772452674059,0.6243783831596375,-5.524620056152344
1772452674061,0.6880542039871216,-6.553317070007324
1772452674063,0.7534918785095215,-7.4841790199279785
1772452674065,0.8200920820236206,-8.303414344787598
1772452674067,0.887112557888031,-8.998907089233398
1772452674069,0.24928037822246552,10.380990028381348
1772452674071,0.22953535616397858,10.233826637268066
1772452674073,0.21337014436721802,9.933770179748535
1772452674075,0.20146942138671875,9.485386848449707
1772452674077,0.1945396512746811,8.895451545715332
1772452674079,0.19316451251506805,8.172847747802734
1772452674081,0.19767679274082184,7.328428745269775
1772452674083,0.2081795632839203,6.374861240386963
1772452674085,0.22468475997447968,5.326431751251221
1772452674087,0.24723629653453827,4.198831081390381
1772452674089,0.27592164278030396,3.0089213848114014
1772452674091,0.31076598167419434,1.7744828462600708
1772452674093,0.35158899426460266,0.5139456391334534
1772452674095,0.39793145656585693,-0.7538840174674988
1772452674097,0.44910892844200134,-2.010106325149536
1772452674099,0.5043581128120422,-3.236009359359741
1772452674101,0.5629768371582031,-4.413349151611328
1772452674103,0.6243783831596375,-5.524620056152344
1772452674105,0.6880542039871216,-6.553317070007324
1772452674107,0.7534918785095215,-7.4841790199279785
1772452674109,0.8200920820236206,-8.303414344787598
1772452674111,0.887112557888031,-8.998907089233398
1772452674113,0.24928037822246552,10.380990028381348
1772452674115,0.22953535616397858,10.233826637268066
1772452674117,0.21337014436721802,9.933770179748535
1772452674119,0.20146942138671875,9.485386848449707
1772452674121,0.1945396512746811,8.895451545715332
1772452674123,0.19316451251506805,8.172847747802734
1772452674125,0.19767679274082184,7.328428745269775
1772452674127,0.2081795632839203,6.374861240386963
1772452674129,0.22468475997447968,5.326431751251221
1772452674131,0.24723629653453827,4.198831081390381
1772452674133,0.27592164278030396,3.0089213848114014
1772452674135,0.31076598167419434,1.7744828462600708
1772452674137,0.35158899426460266,0.5139456391334534
1772452674139,0.39793145656585693,-0.7538840174674988
1772452674141,0.44910892844200134,-2.010106325149536
1772452674143,0.5043581128120422,-3.236009359359741
1772452674145,0.5629768371582031,-4.413349151611328
1772452674147,0.6243783831596375,-5.524620056152344
1772452674149,0.6880542039871216,-6.553317070007324
1772452674151,0.7534918785095215,-7.4841790199279785
1772452674153,0.8200920820236206,-8.303414344787598
1772452674155,0.887112557888031,-8.998907089233398
1772452674157,0.24928037822246552,10.380990028381348
1772452674159,0.22953535616397858,10.233826637268066
1772452674161,0.21337014436721802,9.933770179748535
1772452674163,0.20146942138671875,9.485386848449707
1772452674165,0.1945396512746811,8.895451545715332
1772452674167,0.19316451251506805,8.172847747802734
1772452674169,0.19767679274082184,7.328428745269775
1772452674171,0.2081795632839203,6.374861240386963
1772452674173,0.22468475997447968,5.326431751251221
1772452674175,0.24723629653453827,4.198831081390381
1772452674177,0.27592164278030396,3.0089213848114014
1772452674179,0.31076598167419434,1.7744828462600708
1772452674181,0.35158899426460266,0.5139456391334534
1772452674183,0.39793145656585693,-0.7538840174674988
1772452674185,0.44910892844200134,-2.010106325149536
1772452674187,0.5043581128120422,-3.236009359359741
1772452674189,0.5629768371582031,-4.413349151611328
1772452674191,0.6243783831596375,-5.524620056152344
1772452674193,0.6880542039871216,-6.553317070007324
1772452674195,0.7534918785095215,-7.4841790199279785
1772452674197,0.8200920820236206,-8.303414344787598
1772452674199,0.887112557888031,-8.998907089233398
1772452674201,0.9536693692207336,-9.560393333435059
1772452674203,1.0187979936599731,-9.979610443115234
1772452674205,1.0815447568893433,-10.250420570373535
1772452674207,1.141053318977356,-10.368897438049316
1772452674209,1.196621298789978,-10.333380699157715
1772452674211,1.2477065324783325,-10.144501686096191
1772452674213,1.2938917875289917,-9.805166244506836
1772452674215,1.3348255157470703,-9.320509910583496
1772452674217,1.3701661825180054,-8.697819709777832
1772452674219,1.399556040763855,-7.946423053741455
1772452674221,1.4226317405700684,-7.077545166015625
1772452674223,1.439051628112793,-6.104141712188721
1772452674225,1.448525071144104,-5.040701866149902
1772452674227,1.4508455991744995,-3.9030325412750244
1772452674229,1.44593346118927,-2.7080225944519043
1772452674231,1.4338774681091309,-1.4733901023864746
1772452674233,1.4149564504623413,-0.21741820871829987
1772452674235,1.3896198272705078,1.0413163900375366
1772452674237,1.3584340810775757,2.284219741821289
1772452674239,1.3220340013504028,3.4929559230804443
1772452674241,0.9536693692207336,-9.560393333435059
1772452674243,1.0187979936599731,-9.979610443115234
1772452674245,1.0815447568893433,-10.250420570373535
1772452674247,1.141053318977356,-10.368897438049316
1772452674249,1.196621298789978,-10.333380699157715
1772452674251,1.2477065324783325,-10.144501686096191
1772452674253,1.2938917875289917,-9.805166244506836
1772452674255,1.3348255157470703,-9.320509910583496
1772452674257,1.3701661825180054,-8.697819709777832
1772452674259,1.399556040763855,-7.946423053741455
1772452674261,1.4226317405700684,-7.077545166015625
1772452674263,1.439051628112793,-6.104141712188721
1772452674265,1.448525071144104,-5.040701866149902
1772452674267,1.4508455991744995,-3.9030325412750244
1772452674269,1.44593346118927,-2.7080225944519043
1772452674271,1.4338774681091309,-1.4733901023864746
1772452674273,1.4149564504623413,-0.21741820871829987
1772452674275,1.3896198272705078,1.0413163900375366
1772452674277,1.3584340810775757,2.284219741821289
1772452674279,1.3220340013504028,3.4929559230804443
1772452674281,1.2810899019241333,4.64971923828125
1772452674283,1.2362728118896484,5.737497329711914
1772452674285,1.188226580619812,6.740323066711426
1772452674287,1.1375706195831299,7.6435089111328125
1772452674289,1.0849199295043945,8.433863639831543
1772452674291,1.0308911800384521,9.099885940551758
1772452674293,0.9760798811912537,9.63193416595459
1772452674295,0.9210308194160461,10.022364616394043
1772452674297,0.8662303686141968,10.265643119812012
1772452674299,0.812120795249939,10.35842514038086
1772452674301,0.7591357231140137,10.299602508544922
1772452674303,1.2810899019241333,4.64971923828125
1772452674305,1.2362728118896484,5.737497329711914
1772452674307,1.188226580619812,6.740323066711426
1772452674309,1.1375706195831299,7.6435089111328125
1772452674311,1.0849199295043945,8.433863639831543
1772452674313,1.0308911800384521,9.099885940551758
1772452674315,0.9760798811912537,9.63193416595459
1772452674317,0.9210308194160461,10.022364616394043
1772452674319,0.8662303686141968,10.265643119812012
1772452674321,0.812120795249939,10.35842514038086
1772452674323,0.7591357231140137,10.299602508544922
1772452674325,1.2810899019241333,4.64971923828125
1772452674327,1.2362728118896484,5.737497329711914
1772452674329,1.188226580619812,6.740323066711426
1772452674331,1.1375706195831299,7.6435089111328125
1772452674333,1.0849199295043945,8.433863639831543
1772452674335,1.0308911800384521,9.099885940551758
1772452674337,0.9760798811912537,9.63193416595459
1772452674339,0.9210308194160461,10.022364616394043
1772452674341,0.8662303686141968,10.265643119812012
1772452674343,0.812120795249939,10.35842514038086
1772452674345,0.7591357231140137,10.299602508544922
1772452674347,0.7077434659004211,10.090315818786621
1772452674349,0.6584513783454895,9.73393440246582
1772452674351,0.6117751002311707,9.236003875732422
1772452674353,0.5682277083396912,8.604161262512207
1772452674355,0.5283164381980896,7.848017692565918
1772452674357,0.4925098419189453,6.979012489318848
1772452674359,0.46121281385421753,6.01024055480957
1772452674361,0.434749573469162,4.95625638961792
1772452674363,0.41333651542663574,3.8328516483306885
1772452674365,0.39709290862083435,2.656822681427002
1772452674367,0.3860733211040497,1.4457142353057861
1772452674369,0.3802541494369507,0.21755936741828918
1772452674371,0.3794950842857361,-1.0093920230865479
1772452674373,0.3835127353668213,-2.216945171356201
1772452674375,0.39188945293426514,-3.387232542037964
1772452674377,0.40412962436676025,-4.5029802322387695
1772452674379,0.4197392165660858,-5.547765731811523
1772452674381,0.438286691904068,-6.506260395050049
1772452674383,0.4594040811061859,-7.3644585609436035
1772452674385,0.48273447155952454,-8.109884262084961
1772452674387,0.5078749656677246,-8.731775283813477
1772452674389,0.7077434659004211,10.090315818786621
1772452674391,0.6584513783454895,9.73393440246582
1772452674393,0.6117751002311707,9.236003875732422
1772452674395,0.5682277083396912,8.604161262512207
1772452674397,0.5283164381980896,7.848017692565918
1772452674399,0.4925098419189453,6.979012489318848
1772452674401,0.46121281385421753,6.01024055480957
1772452674403,0.434749573469162,4.95625638961792
1772452674405,0.41333651542663574,3.8328516483306885
1772452674407,0.39709290862083435,2.656822681427002
1772452674409,0.3860733211040497,1.4457142353057861
1772452674411,0.3802541494369507,0.21755936741828918
1772452674413,0.3794950842857361,-1.0093920230865479
1772452674415,0.3835127353668213,-2.216945171356201
1772452674417,0.39188945293426514,-3.387232542037964
1772452674419,0.40412962436676025,-4.5029802322387695
1772452674421,0.4197392165660858,-5.547765731811523
1772452674423,0.438286691904068,-6.506260395050049
1772452674425,0.4594040811061859,-7.3644585609436035
1772452674427,0.48273447155952454,-8.109884262084961
1772452674429,0.5078749656677246,-8.731775283813477
1772452674431,0.534345805644989,-9.221240043640137
1772452674433,0.5615941882133484,-9.571390151977539
1772452674435,0.5890318155288696,-9.77743911743164
1772452674437,0.6160898804664612,-9.836767196655273
1772452674439,0.6422628164291382,-9.748963356018066
1772452674441,0.6671212315559387,-9.515820503234863
1772452674443,0.6902987957000732,-9.141311645507812
1772452674445,0.711470365524292,-8.63152027130127
1772452674447,0.7303270697593689,-7.9945526123046875
1772452674449,0.7465585470199585,-7.240405559539795
1772452674451,0.7598547339439392,-6.380817890167236
1772452674453,0.7699272036552429,-5.429089546203613
1772452674455,0.7765357494354248,-4.399880409240723
1772452674457,0.7795045971870422,-3.308987617492676
1772452674459,0.778723955154419,-2.173105239868164
1772452674461,0.7741518616676331,-1.0095725059509277
1772452674463,0.7658339142799377,0.16388700902462006
1772452674465,0.7539269328117371,1.3294342756271362
1772452674467,0.7387003898620605,2.4693825244903564
1772452674469,0.720504641532898,3.5664641857147217
1772452674471,0.534345805644989,-9.221240043640137
1772452674473,0.5615941882133484,-9.571390151977539
1772452674475,0.5890318155288696,-9.77743911743164
1772452674477,0.6160898804664612,-9.836767196655273
1772452674479,0.6422628164291382,-9.748963356018066
1772452674481,0.6671212315559387,-9.515820503234863
1772452674483,0.6902987957000732,-9.141311645507812
1772452674485,0.711470365524292,-8.63152027130127
1772452674487,0.7303270697593689,-7.9945526123046875
1772452674489,0.7465585470199585,-7.240405559539795
1772452674491,0.7598547339439392,-6.380817890167236
1772452674493,0.7699272036552429,-5.429089546203613
1772452674495,0.7765357494354248,-4.399880409240723
1772452674497,0.7795045971870422,-3.308987617492676
1772452674499,0.778723955154419,-2.173105239868164
1772452674501,0.7741518616676331,-1.0095725059509277
1772452674503,0.7658339142799377,0.16388700902462006
1772452674505,0.7539269328117371,1.3294342756271362
1772452674507,0.7387003898620605,2.4693825244903564
1772452674509,0.720504641532898,3.5664641857147217
1772452674511,0.6997199654579163,4.604089736938477
1772452674513,0.6767184138298035,5.5665974617004395
1772452674515,0.6518551111221313,6.439488887786865
1772452674517,0.6254727244377136,7.209645748138428
1772452674519,0.597902774810791,7.865525245666504
1772452674521,0.5694625973701477,8.397335052490234
1772452674523,0.5404547452926636,8.797178268432617
1772452674525,0.5111669898033142,9.059170722961426
1772452674527,0.4818670451641083,9.179527282714844
1772452674529,0.4527963101863861,9.156620979309082
1772452674531,0.424166738986969,8.991000175476074
1772452674533,0.3961655795574188,8.685385704040527
1772452674535,0.3689676523208618,8.244623184204102
1772452674537,0.3427511751651764,7.675609588623047
1772452674539,0.31771159172058105,6.987189769744873
1772452674541,0.2940672039985657,6.190019130706787
1772452674543,0.27205923199653625,5.296403884887695
1772452674545,0.2519690692424774,4.320113658905029
1772452674547,0.23417073488235474,3.2761709690093994
1772452674549,0.21917806565761566,2.180626392364502
1772452674551,0.20759965479373932,1.0503125190734863
1772452674553,0.20001138746738434,-0.09740891307592392
1772452674555,0.1968829333782196,-1.2449113130569458
1772452674557,0.1986173838376999,-2.3745696544647217
1772452674559,0.2056250274181366,-3.4690284729003906
1772452674561,0.21838298439979553,-4.511463642120361
1772452674563,0.2374366968870163,-5.485838890075684
1772452674565,0.26329177618026733,-6.377148628234863
1772452674567,0.2963048815727234,-7.171646595001221
1772452674569,0.33666592836380005,-7.857053756713867
1772452674571,0.2519690692424774,4.320113658905029
1772452674573,0.23417073488235474,3.2761709690093994
1772452674575,0.21917806565761566,2.180626392364502
1772452674577,0.20759965479373932,1.0503125190734863
1772452674579,0.20001138746738434,-0.09740891307592392
1772452674581,0.1968829333782196,-1.2449113130569458
1772452674583,0.1986173838376999,-2.3745696544647217
1772452674585,0.2056250274181366,-3.4690284729003906
1772452674587,0.21838298439979553,-4.511463642120361
1772452674589,0.2374366968870163,-5.485838890075684
1772452674591,0.26329177618026733,-6.377148628234863
1772452674593,0.2963048815727234,-7.171646595001221
1772452674595,0.33666592836380005,-7.857053756713867
1772452674597,0.2519690692424774,4.320113658905029
1772452674599,0.23417073488235474,3.2761709690093994
1772452674601,0.21917806565761566,2.180626392364502
1772452674603,0.20759965479373932,1.0503125190734863
1772452674605,0.20001138746738434,-0.09740891307592392
1772452674607,0.1968829333782196,-1.2449113130569458
1772452674609,0.1986173838376999,-2.3745696544647217
1772452674611,0.2056250274181366,-3.4690284729003906
1772452674613,0.21838298439979553,-4.511463642120361
1772452674615,0.2374366968870163,-5.485838890075684
1772452674617,0.26329177618026733,-6.377148628234863
1772452674619,0.2963048815727234,-7.171646595001221
1772452674621,0.33666592836380005,-7.857053756713867
1772452674623,0.3844186067581177,-8.422747611999512
1772452674625,0.43945518136024475,-8.8599214553833
1772452674627,0.5014505386352539,-9.161725044250488
1772452674629,0.5697779059410095,-9.323362350463867
1772452674631,0.6434952020645142,-9.342171669006348
1772452674633,0.7214353084564209,-9.21766471862793
1772452674635,0.8023471832275391,-8.951537132263184
1772452674637,0.8850007653236389,-8.547642707824707
1772452674639,0.9682335257530212,-8.011935234069824
1772452674641,1.0509594678878784,-7.352383613586426
1772452674643,1.1321537494659424,-6.5788445472717285
1772452674645,1.2108098268508911,-5.702919960021973
1772452674647,1.2858917713165283,-4.737777233123779
1772452674649,1.3563358783721924,-3.697951316833496
1772452674651,1.4211208820343018,-2.599123239517212
1772452674653,1.479378581047058,-1.4578826427459717
1772452674655,1.530485987663269,-0.2914750874042511
1772452674657,1.5740755796432495,0.882459819316864
1772452674659,1.6099677085876465,2.046156644821167
1772452674661,1.6380935907363892,3.1819944381713867
1772452674663,1.6584383249282837,4.272764682769775
1772452674665,0.3844186067581177,-8.422747611999512
1772452674667,0.43945518136024475,-8.8599214553833
1772452674669,0.5014505386352539,-9.161725044250488
1772452674671,0.5697779059410095,-9.323362350463867
1772452674673,0.6434952020645142,-9.342171669006348
1772452674675,0.7214353084564209,-9.21766471862793
1772452674677,0.8023471832275391,-8.951537132263184
1772452674679,0.8850007653236389,-8.547642707824707
1772452674681,0.9682335257530212,-8.011935234069824
1772452674683,1.0509594678878784,-7.352383613586426
1772452674685,1.1321537494659424,-6.5788445472717285
1772452674687,1.2108098268508911,-5.702919960021973
1772452674689,1.2858917713165283,-4.737777233123779
1772452674691,1.3563358783721924,-3.697951316833496
1772452674693,1.4211208820343018,-2.599123239517212
1772452674695,1.479378581047058,-1.4578826427459717
1772452674697,1.530485987663269,-0.2914750874042511
1772452674699,1.5740755796432495,0.882459819316864
1772452674701,1.6099677085876465,2.046156644821167
1772452674703,1.6380935907363892,3.1819944381713867
1772452674705,1.6584383249282837,4.272764682769775
1772452674707,0.3844186067581177,-8.422747611999512
1772452674709,0.43945518136024475,-8.8599214553833
1772452674711,0.5014505386352539,-9.161725044250488
1772452674713,0.5697779059410095,-9.323362350463867
1772452674715,0.6434952020645142,-9.342171669006348
1772452674717,0.7214353084564209,-9.21766471862793
1772452674719,0.8023471832275391,-8.951537132263184
1772452674721,0.8850007653236389,-8.547642707824707
1772452674723,0.9682335257530212,-8.011935234069824
1772452674725,1.0509594678878784,-7.352383613586426
1772452674727,1.1321537494659424,-6.5788445472717285
1772452674729,1.2108098268508911,-5.702919960021973
1772452674731,1.2858917713165283,-4.737777233123779
1772452674733,1.3563358783721924,-3.697951316833496
1772452674735,1.4211208820343018,-2.599123239517212
1772452674737,1.479378581047058,-1.4578826427459717
1772452674739,1.530485987663269,-0.2914750874042511
1772452674741,1.5740755796432495,0.882459819316864
1772452674743,1.6099677085876465,2.046156644821167
1772452674745,1.6380935907363892,3.1819944381713867
1772452674747,1.6584383249282837,4.272764682769775
1772452674749,0.3844186067581177,-8.422747611999512
1772452674751,0.43945518136024475,-8.8599214553833
1772452674753,0.5014505386352539,-9.161725044250488
1772452674755,0.5697779059410095,-9.323362350463867
1772452674757,0.6434952020645142,-9.342171669006348
1772452674759,0.7214353084564209,-9.21766471862793
1772452674761,0.8023471832275391,-8.951537132263184
1772452674763,0.8850007653236389,-8.547642707824707
1772452674765,0.9682335257530212,-8.011935234069824
1772452674767,1.0509594678878784,-7.352383613586426
1772452674769,1.1321537494659424,-6.5788445472717285
1772452674771,1.2108098268508911,-5.702919960021973
1772452674773,1.2858917713165283,-4.737777233123779
1772452674775,1.3563358783721924,-3.697951316833496
1772452674777,1.4211208820343018,-2.599123239517212
1772452674779,1.479378581047058,-1.4578826427459717
1772452674781,1.530485987663269,-0.2914750874042511
1772452674783,1.5740755796432495,0.882459819316864
1772452674785,1.6099677085876465,2.046156644821167
1772452674787,1.6380935907363892,3.1819944381713867
1772452674789,1.6584383249282837,4.272764682769775
1772452674791,1.6710021495819092,5.301932334899902
1772452674793,1.6758018732070923,6.2538886070251465
1772452674795,1.6728988885879517,7.114187240600586
1772452674797,1.6624106168746948,7.86976432800293
1772452674799,1.6445086002349854,8.509137153625488
1772452674801,1.6194180250167847,9.022579193115234
1772452674803,1.5874238014221191,9.402267456054688
1772452674805,1.5488861799240112,9.642400741577148
1772452674807,1.5042637586593628,9.739290237426758
1772452674809,1.4541279077529907,9.691411018371582
1772452674811,1.3991540670394897,9.499433517456055
1772452674813,1.3400894403457642,9.166202545166016
1772452674815,1.2777061462402344,8.69670581817627
1772452674817,1.212756633758545,8.097989082336426
1772452674819,1.1459530591964722,7.379055500030518
1772452674821,1.0779805183410645,6.550727844238281
1772452674823,1.0095174312591553,5.625483512878418
1772452674825,0.9412294030189514,4.617268085479736
1772452674827,0.8737406730651855,3.5412814617156982
1772452674829,0.8076270222663879,2.4137511253356934
1772452674831,1.6710021495819092,5.301932334899902
1772452674833,1.6758018732070923,6.2538886070251465
1772452674835,1.6728988885879517,7.114187240600586
1772452674837,1.6624106168746948,7.86976432800293
1772452674839,1.6445086002349854,8.509137153625488
1772452674841,1.6194180250167847,9.022579193115234
1772452674843,1.5874238014221191,9.402267456054688
1772452674845,1.5488861799240112,9.642400741577148
1772452674847,1.5042637586593628,9.739290237426758
1772452674849,1.4541279077529907,9.691411018371582
1772452674851,1.3991540670394897,9.499433517456055
1772452674853,1.3400894403457642,9.166202545166016
1772452674855,1.2777061462402344,8.69670581817627
1772452674857,1.212756633758545,8.097989082336426
1772452674859,1.1459530591964722,7.379055500030518
1772452674861,1.0779805183410645,6.550727844238281
1772452674863,1.0095174312591553,5.625483512878418
1772452674865,0.9412294030189514,4.617268085479736
1772452674867,0.8737406730651855,3.5412814617156982
1772452674869,0.8076270222663879,2.4137511253356934
1772452674871,1.6710021495819092,5.301932334899902
1772452674873,1.6758018732070923,6.2538886070251465
1772452674875,1.6728988885879517,7.114187240600586
1772452674877,1.6624106168746948,7.86976432800293
1772452674879,1.6445086002349854,8.509137153625488
1772452674881,1.6194180250167847,9.022579193115234
1772452674883,1.5874238014221191,9.402267456054688
1772452674885,1.5488861799240112,9.642400741577148
1772452674887,1.5042637586593628,9.739290237426758
1772452674889,1.4541279077529907,9.691411018371582
1772452674891,1.3991540670394897,9.499433517456055
1772452674893,1.3400894403457642,9.166202545166016
1772452674895,1.2777061462402344,8.69670581817627
1772452674897,1.212756633758545,8.097989082336426
1772452674899,1.1459530591964722,7.379055500030518
1772452674901,1.0779805183410645,6.550727844238281
1772452674903,1.0095174312591553,5.625483512878418
1772452674905,0.9412294030189514,4.617268085479736
1772452674907,0.8737406730651855,3.5412814617156982
1772452674909,0.8076270222663879,2.4137511253356934
1772452674911,0.7434371113777161,1.2516849040985107
1772452674913,0.6816948652267456,0.07261425256729126
1772452674915,0.6228775978088379,-1.1056708097457886
1772452674917,0.567431628704071,-2.2653908729553223
1772452674919,0.5158684253692627,-3.389045238494873
1772452674921,0.46890732645988464,-4.459677696228027
1772452674923,0.4275139570236206,-5.461132049560547
1772452674925,0.39278551936149597,-6.378296852111816
1772452674927,0.3658122718334198,-7.197335243225098
1772452674929,0.3475353717803955,-7.905892848968506
1772452674931,0.3386118412017822,-8.493287086486816
1772452674933,0.3394060432910919,-8.950667381286621
1772452674935,0.35008731484413147,-9.27115249633789
1772452674937,0.3706721365451813,-9.449936866760254
1772452674939,0.40094879269599915,-9.484358787536621
1772452674941,0.4403727054595947,-9.373950004577637
1772452674943,0.7434371113777161,1.2516849040985107
1772452674945,0.6816948652267456,0.07261425256729126
1772452674947,0.6228775978088379,-1.1056708097457886
1772452674949,0.567431628704071,-2.2653908729553223
1772452674951,0.5158684253692627,-3.389045238494873
1772452674953,0.46890732645988464,-4.459677696228027
1772452674955,0.4275139570236206,-5.461132049560547
1772452674957,0.39278551936149597,-6.378296852111816
1772452674959,0.3658122718334198,-7.197335243225098
1772452674961,0.3475353717803955,-7.905892848968506
1772452674963,0.3386118412017822,-8.493287086486816
1772452674965,0.3394060432910919,-8.950667381286621
1772452674967,0.35008731484413147,-9.27115249633789
1772452674969,0.3706721365451813,-9.449936866760254
1772452674971,0.40094879269599915,-9.484358787536621
1772452674973,0.4403727054595947,-9.373950004577637
1772452674975,0.7434371113777161,1.2516849040985107
1772452674977,0.6816948652267456,0.07261425256729126
1772452674979,0.6228775978088379,-1.1056708097457886
1772452674981,0.567431628704071,-2.2653908729553223
1772452674983,0.5158684253692627,-3.389045238494873
1772452674985,0.46890732645988464,-4.459677696228027
1772452674987,0.4275139570236206,-5.461132049560547
1772452674989,0.39278551936149597,-6.378296852111816
1772452674991,0.3658122718334198,-7.197335243225098
1772452674993,0.3475353717803955,-7.905892848968506
1772452674995,0.3386118412017822,-8.493287086486816
1772452674997,0.3394060432910919,-8.950667381286621
1772452674999,0.35008731484413147,-9.27115249633789
1772452675001,0.3706721365451813,-9.449936866760254
1772452675003,0.40094879269599915,-9.484358787536621
